2730,70
"116.661758,39.920883","116.65626499999999,39.916763",304,1265,"['116.661176,39.921328;116.661168,39.921428;116.661168,39.921428;116.66099,39.922439;116.66099,39.922439;116.660968,39.92263;116.660907,39.922791;116.660907,39.922791;116.660729,39.922969;116.660577,39.923008;116.660577,39.923008;116.660356,39.922986;116.660356,39.922986;116.65849,39.922786;116.65849,39.922786;116.656992,39.922687;116.656992,39.922687;116.65681,39.922665;116.65681,39.922665;116.655872,39.922569;116.655872,39.922569;116.655651,39.922543', '116.655647,39.922539;116.655642,39.922201;116.655642,39.922201;116.65569,39.921563;116.65569,39.921563;116.655729,39.92115;116.655729,39.92115;116.655829,39.920169;116.655829,39.920169;116.655716,39.920013;116.655729,39.919913;116.655729,39.919913;116.655729,39.919896;116.655729,39.919896;116.655751,39.919683;116.655751,39.919683;116.655807,39.919253;116.655807,39.919253;116.655859,39.918724;116.655859,39.918724;116.655881,39.91852;116.655881,39.91852;116.655898,39.91839;116.655898,39.91839;116.655911,39.918242;116.655911,39.918242;116.655911,39.918138;116.655911,39.918138;116.655929,39.917843;116.655929,39.917843;116.655933,39.917756;116.655933,39.917756;116.655951,39.917591;116.656094,39.917465;116.656094,39.917465;116.65612,39.917253;116.65612,39.917253;116.656133,39.917092;116.656133,39.917092;116.656163,39.916762']"
"116.65626499999999,39.91539","116.65489199999999,39.914017",116,482,"['116.656241,39.915386;116.656272,39.9152', '116.656272,39.915195;116.656402,39.915217', '116.656402,39.915217;116.656467,39.914813;116.656467,39.914813;116.656615,39.913889', '116.656615,39.913885;116.656428,39.913863;116.656428,39.913863;116.655803,39.91378;116.655803,39.91378;116.654345,39.913585;116.654245,39.913602;116.654193,39.913659;116.65411,39.914093;116.654128,39.914132;116.654188,39.914158;116.65454,39.914197']"
"116.660385,39.91539","116.65626499999999,39.912643",108,450,"['116.660378,39.915391;116.659891,39.914835;116.659891,39.914835;116.659822,39.91487', '116.659818,39.91487;116.659779,39.914822;116.659779,39.914822;116.659418,39.914401;116.659418,39.914401;116.659258,39.914206;116.659258,39.914206;116.658867,39.913759;116.658867,39.913759;116.658602,39.913416;116.658602,39.913416;116.658433,39.913251;116.658273,39.913121;116.658121,39.913012;116.657795,39.912847;116.657795,39.912847;116.657535,39.912747;116.657396,39.912708;116.657396,39.912708;116.656984,39.912622;116.656984,39.912622;116.656823,39.912595']"
"116.663132,39.90715","116.65489199999999,39.914017",474,1975,"['116.663151,39.907148;116.663151,39.907062', '116.663151,39.907057;116.663663,39.907092', '116.663663,39.907092;116.663659,39.907201;116.663659,39.907201;116.663655,39.907335;116.663655,39.907335;116.663655,39.907517', '116.66365,39.907517;116.663446,39.907517;116.663446,39.907517;116.663142,39.907509;116.663142,39.907509;116.662331,39.907483;116.662218,39.907465;116.662109,39.907413', '116.662109,39.907409;116.662005,39.908147;116.662005,39.908147;116.661988,39.908229;116.661988,39.908229;116.661984,39.908312;116.661984,39.908312;116.661966,39.90839', '116.661962,39.90839;116.661029,39.908355;116.661029,39.908355;116.660273,39.908316;116.660273,39.908316;116.660182,39.908316;116.660182,39.908316;116.65964,39.90829;116.65964,39.90829;116.659158,39.90826;116.659158,39.90826;116.657921,39.908125;116.657921,39.908125;116.657808,39.908112;116.657656,39.908021', '116.657652,39.908016;116.657448,39.909457;116.657448,39.909457;116.657405,39.909839;116.657405,39.909839;116.657383,39.910056;116.657383,39.910056;116.657374,39.910091;116.657374,39.910091;116.657335,39.910282;116.657335,39.910282;116.657105,39.91197;116.657001,39.912539;116.657001,39.912539;116.656984,39.912617;116.656984,39.912617;116.656732,39.914188;116.656732,39.914188;116.656567,39.915243', '116.656563,39.915243;116.656406,39.915221', '116.656402,39.915217;116.656467,39.914813;116.656467,39.914813;116.656615,39.913889', '116.656615,39.913885;116.656428,39.913863;116.656428,39.913863;116.655803,39.91378;116.655803,39.91378;116.654345,39.913585;116.654245,39.913602;116.654193,39.913659;116.65411,39.914093;116.654128,39.914132;116.654188,39.914158;116.65454,39.914197']"
"116.660385,39.91539","116.65626499999999,39.916763",216,899,"['116.660378,39.915391;116.659891,39.914835;116.659891,39.914835;116.659822,39.91487', '116.659818,39.91487;116.659779,39.914822;116.659779,39.914822;116.659418,39.914401;116.659418,39.914401;116.659258,39.914206;116.659258,39.914206;116.658867,39.913759;116.658867,39.913759;116.658602,39.913416;116.658602,39.913416;116.658433,39.913251;116.658273,39.913121;116.658121,39.913012;116.657795,39.912847;116.657795,39.912847;116.657535,39.912747;116.657396,39.912708;116.657396,39.912708;116.656984,39.912622', '116.656979,39.912617;116.656732,39.914188;116.656732,39.914188;116.656567,39.915243;116.656567,39.915243;116.656341,39.916766']"
"116.660385,39.919509999999995","116.65489199999999,39.918137",165,686,"['116.661224,39.919562;116.661289,39.918954;116.661289,39.918954;116.661289,39.918932;116.661289,39.918932;116.661298,39.91885;116.661298,39.91885;116.661298,39.918793', '116.661298,39.918789;116.66102,39.918793', '116.661016,39.918793;116.660707,39.918668;116.658424,39.918424;116.658424,39.918424;116.656953,39.918268;116.656632,39.918394', '116.656628,39.918394;116.656185,39.918385', '116.656181,39.918381;116.656176,39.918451;116.656176,39.918451;116.656168,39.918533', '116.656163,39.918533;116.655894,39.91852', '116.655881,39.918516;116.655898,39.91839;116.655898,39.91839;116.655911,39.918242', '116.655911,39.918238;116.655747,39.918229;116.655747,39.918229;116.654891,39.918199']"
633486,66
"116.43928500000001,39.812393","116.429672,39.81102",213,888,"['116.439262,39.812504;116.438225,39.8124;116.438225,39.8124;116.43661,39.812248;116.43661,39.812248;116.4352,39.812105;116.4352,39.812105;116.434818,39.812066;116.434818,39.812066;116.434566,39.81204;116.434566,39.81204;116.432192,39.811801;116.432192,39.811801;116.430872,39.811801;116.430872,39.811801;116.429926,39.811801', '116.429922,39.811797;116.429931,39.811458;116.429931,39.811458;116.429931,39.811024']"
"116.429672,39.81102","116.426926,39.817886",195,812,"['116.429931,39.81102;116.429931,39.811454;116.429931,39.811454;116.429926,39.811797;116.429926,39.811797;116.429918,39.812096;116.429918,39.812096;116.429918,39.81214;116.429918,39.81214;116.429922,39.812574;116.429909,39.812969;116.429909,39.812969;116.429909,39.812995;116.429909,39.812995;116.429905,39.813034;116.429905,39.813034;116.429787,39.813776;116.429787,39.813776;116.429644,39.814366;116.429644,39.814366;116.429605,39.814479;116.429605,39.814479;116.429345,39.815126;116.429345,39.815126;116.429132,39.815551;116.429132,39.815551;116.428819,39.816072;116.428819,39.816072;116.42878,39.816124;116.42878,39.816124;116.428064,39.817031;116.427752,39.817383;116.427752,39.817383;116.427266,39.817912']"
"116.431046,39.820633","116.42280600000001,39.826126",255,1061,"['116.430851,39.82069;116.430508,39.821089;116.430508,39.821089;116.43043,39.821176;116.43043,39.821176;116.430352,39.821302;116.43026,39.821489;116.43023,39.82158;116.430126,39.823303', '116.430122,39.823303;116.429414,39.823507;116.429414,39.823507;116.429123,39.823602;116.429123,39.823602;116.428746,39.823711;116.428746,39.823711;116.42799,39.823919;116.42799,39.823919;116.426775,39.824284;116.426775,39.824284;116.426441,39.824379;116.426441,39.824379;116.425247,39.82474;116.425247,39.82474;116.424996,39.824809;116.424996,39.824809;116.423785,39.825174;116.423785,39.825174;116.423181,39.825352;116.423181,39.825352;116.422222,39.825603;116.422222,39.825603;116.422183,39.825612', '116.422179,39.825612;116.422218,39.825951']"
"116.431046,39.820633","116.429672,39.820633",128,534,"['116.430955,39.820582;116.431632,39.81987;116.431793,39.819718', '116.431793,39.819714;116.430924,39.819462;116.430924,39.819462;116.429605,39.819067', '116.429601,39.819063;116.429523,39.819206;116.429523,39.819206;116.429375,39.819427', '116.429371,39.819427;116.429718,39.819549;116.429718,39.819549;116.430004,39.819666;116.430095,39.819783;116.430135,39.819878;116.430143,39.819948;116.43013,39.820022;116.430065,39.820113;116.430065,39.820113;116.429987,39.82023;116.429987,39.82023;116.429944,39.820291', '116.429939,39.820291;116.429974,39.820317;116.430043,39.820421', '116.430043,39.820421;116.429974,39.820582']"
"116.433792,39.820633","116.431046,39.822006",74,310,"['116.433585,39.820564;116.43355,39.820621;116.43355,39.820621;116.433503,39.82069;116.433503,39.82069;116.433459,39.82076;116.433459,39.82076;116.433342,39.820977;116.433342,39.820977;116.433277,39.821102;116.433277,39.821102;116.433177,39.821293;116.433177,39.821293;116.433077,39.821519;116.433077,39.821519;116.432878,39.821775;116.432878,39.821775;116.432839,39.821884', '116.432834,39.821884;116.431675,39.821814', '116.431671,39.82181;116.431606,39.821849;116.431536,39.821871;116.431059,39.821858']"
"116.431046,39.820633","116.433792,39.817886",94,391,"['116.430955,39.820582;116.431632,39.81987;116.431793,39.819718;116.431793,39.819718;116.431793,39.819661;116.431793,39.819661;116.432478,39.818958;116.432478,39.818958;116.433403,39.818021;116.433403,39.818021;116.433628,39.817795;116.433689,39.817743;116.433689,39.817743;116.433689,39.817743']"
"116.428299,39.817886","116.429672,39.81102",198,825,"['116.428268,39.817626;116.428021,39.817513', '116.428016,39.817509;116.427743,39.817383', '116.427747,39.817383;116.42806,39.817036;116.428776,39.816128', '116.428776,39.816124;116.428216,39.815951', '116.428212,39.815946;116.428333,39.815799;116.428555,39.815391;116.428555,39.815391;116.428776,39.814939;116.428776,39.814939;116.428924,39.814627;116.429015,39.814353;116.429015,39.814353;116.429167,39.813832;116.429219,39.813542;116.429266,39.813082;116.429266,39.813082;116.42928,39.812873;116.42928,39.812873;116.429319,39.812543;116.429327,39.812157;116.429327,39.812157;116.429336,39.81148;116.429336,39.81148;116.429327,39.811029']"
"116.432419,39.820633","116.428299,39.81926",156,650,"['116.432487,39.820482;116.432708,39.820538', '116.432708,39.820538;116.432799,39.820382;116.432852,39.820369;116.433546,39.820621', '116.433546,39.820621;116.433585,39.820569;116.433585,39.820569;116.433659,39.820425;116.433659,39.820425;116.433728,39.820291', '116.433728,39.820286;116.431797,39.819718;116.431797,39.819718;116.430924,39.819462;116.430924,39.819462;116.429605,39.819067', '116.429601,39.819063;116.429523,39.819206;116.429523,39.819206;116.429375,39.819427', '116.429371,39.819427;116.42918,39.819366;116.42918,39.819366;116.428997,39.819319;116.428576,39.819336;116.428468,39.819375']"
"116.429672,39.81102","116.428299,39.817886",190,791,"['116.429931,39.81102;116.429931,39.811454;116.429931,39.811454;116.429926,39.811797;116.429926,39.811797;116.429918,39.812096;116.429918,39.812096;116.429918,39.81214;116.429918,39.81214;116.429922,39.812574;116.429909,39.812969;116.429909,39.812969;116.429909,39.812995;116.429909,39.812995;116.429905,39.813034;116.429905,39.813034;116.429787,39.813776;116.429787,39.813776;116.429644,39.814366;116.429644,39.814366;116.429605,39.814479;116.429605,39.814479;116.429345,39.815126;116.429345,39.815126;116.429132,39.815551;116.429132,39.815551;116.428819,39.816072;116.428819,39.816072;116.42878,39.816124;116.42878,39.816124;116.428064,39.817031;116.427752,39.817383', '116.427739,39.817383;116.428016,39.817509', '116.428016,39.817509;116.428268,39.817626']"
"116.433792,39.817886","116.428299,39.81926",141,587,"['116.433655,39.817808;116.43349,39.817986;116.43349,39.817986;116.433338,39.818147;116.433338,39.818147;116.43306,39.81842;116.43306,39.81842;116.432535,39.818971;116.432535,39.818971;116.431849,39.819679;116.431849,39.819679;116.431797,39.819714', '116.431793,39.819714;116.430924,39.819462;116.430924,39.819462;116.429605,39.819067', '116.429601,39.819063;116.429523,39.819206;116.429523,39.819206;116.429375,39.819427', '116.429371,39.819427;116.42918,39.819366;116.42918,39.819366;116.428997,39.819319;116.428576,39.819336;116.428468,39.819375']"
"116.433792,39.817886","116.432419,39.820633",147,613,"['116.433655,39.817808;116.43349,39.817986;116.43349,39.817986;116.433338,39.818147;116.433338,39.818147;116.43306,39.81842;116.43306,39.81842;116.432535,39.818971;116.432535,39.818971;116.431849,39.819679', '116.431845,39.819679;116.433919,39.820291;116.433919,39.820291;116.433911,39.82033', '116.433906,39.82033;116.433733,39.820291', '116.433728,39.820286;116.433663,39.820421;116.433663,39.820421;116.433589,39.820564;116.433589,39.820564;116.43355,39.820621', '116.433546,39.820621;116.432856,39.820369;116.432804,39.820378;116.432713,39.820538', '116.432708,39.820538;116.432491,39.820486']"
"116.433792,39.817886","116.429672,39.816513",273,1137,"['116.433689,39.817739;116.433737,39.817691;116.433737,39.817691;116.434062,39.817279', '116.434062,39.817274;116.431437,39.81628;116.431172,39.816194;116.43079,39.816094;116.43053,39.816003;116.43053,39.816003;116.43049,39.81599;116.43049,39.81599;116.430156,39.815946;116.430156,39.815946;116.429501,39.815816;116.429431,39.815786;116.429392,39.815747;116.429392,39.815694;116.42951,39.815499', '116.42951,39.815495;116.429527,39.815356;116.429492,39.815247;116.429484,39.815226;116.429345,39.81513', '116.42934,39.815126;116.429132,39.815551;116.429132,39.815551;116.428819,39.816072;116.428819,39.816072;116.42878,39.816124;116.42878,39.816124;116.428064,39.817031;116.427752,39.817383', '116.427739,39.817383;116.428016,39.817509', '116.428016,39.817509;116.428268,39.817626', '116.428268,39.817626;116.428602,39.817244;116.428602,39.817244;116.428715,39.817096;116.428898,39.816901', '116.428898,39.816897;116.428984,39.816684;116.429188,39.816532', '116.429188,39.816528;116.429245,39.816385;116.429275,39.816345;116.429397,39.816289;116.429479,39.816289;116.42967,39.816328;116.42967,39.816328;116.429731,39.816363;116.429753,39.816406;116.429761,39.816454;116.429757,39.81651;116.429744,39.816536']"
"116.431046,39.820633","116.432419,39.81926",61,256,"['116.430955,39.820582;116.431632,39.81987;116.431793,39.819718;116.431793,39.819718;116.431793,39.819661;116.431793,39.819661;116.432478,39.818958;116.432478,39.818958;116.43253,39.818971', '116.43253,39.818971;116.432318,39.819197']"
"116.43791200000001,39.817886","116.436539,39.81926",167,696,"['116.438212,39.818077;116.438633,39.817695;116.438633,39.817695;116.438733,39.817726', '116.438733,39.817726;116.438615,39.81783;116.438615,39.81783;116.438524,39.817912;116.438524,39.817912;116.437817,39.818559;116.437817,39.818559;116.437578,39.818754;116.437335,39.818993;116.437335,39.818993;116.437114,39.819201;116.437114,39.819201;116.436641,39.81964;116.436641,39.81964;116.435334,39.820773;116.435334,39.820773;116.43523,39.820764', '116.435226,39.82076;116.435286,39.820699;116.435286,39.820699;116.435699,39.820312;116.436385,39.819718;116.436385,39.819718;116.436619,39.81951']"
"116.436539,39.81926","116.433792,39.817886",124,518,"['116.436745,39.819397;116.437031,39.819145;116.437031,39.819145;116.437643,39.818581', '116.437643,39.818576;116.435686,39.817921;116.434067,39.817279', '116.434062,39.817274;116.433741,39.817687;116.433741,39.817687;116.433694,39.817739']"
"116.428299,39.81926","116.433792,39.817886",197,822,"['116.428464,39.819375;116.428572,39.819336;116.428993,39.819319;116.429175,39.819362;116.429175,39.819362;116.429371,39.819427', '116.429371,39.819427;116.429518,39.81921;116.429518,39.81921;116.429601,39.819067', '116.429601,39.819063;116.428698,39.818802;116.428364,39.818689;116.428364,39.818689;116.428394,39.818646', '116.428394,39.818641;116.428542,39.818702;116.428954,39.818828;116.428954,39.818828;116.43076,39.819366;116.43076,39.819366;116.431793,39.819657', '116.431793,39.819657;116.432478,39.818958;116.432478,39.818958;116.433403,39.818021;116.433403,39.818021;116.433628,39.817795;116.433689,39.817743;116.433689,39.817743;116.433689,39.817743']"
"116.433792,39.817886","116.429672,39.81102",312,1301,"['116.433689,39.817739;116.433737,39.817691;116.433737,39.817691;116.434062,39.817279', '116.434062,39.817274;116.431437,39.81628;116.431172,39.816194;116.43079,39.816094;116.43053,39.816003;116.43053,39.816003;116.43049,39.81599;116.43049,39.81599;116.430156,39.815946;116.430156,39.815946;116.429501,39.815816;116.429431,39.815786;116.429392,39.815747;116.429392,39.815694;116.42951,39.815499', '116.42951,39.815495;116.429527,39.815356;116.429492,39.815247;116.429484,39.815226;116.429345,39.81513', '116.42934,39.815126;116.429132,39.815551;116.429132,39.815551;116.428819,39.816072;116.428819,39.816072;116.42878,39.816124', '116.428776,39.816124;116.428216,39.815951', '116.428212,39.815946;116.428333,39.815799;116.428555,39.815391;116.428555,39.815391;116.428776,39.814939;116.428776,39.814939;116.428924,39.814627;116.429015,39.814353;116.429015,39.814353;116.429167,39.813832;116.429219,39.813542;116.429266,39.813082;116.429266,39.813082;116.42928,39.812873;116.42928,39.812873;116.429319,39.812543;116.429327,39.812157;116.429327,39.812157;116.429336,39.81148;116.429336,39.81148;116.429327,39.811029']"
"116.433792,39.817886","116.432419,39.820633",147,613,"['116.433655,39.817808;116.43349,39.817986;116.43349,39.817986;116.433338,39.818147;116.433338,39.818147;116.43306,39.81842;116.43306,39.81842;116.432535,39.818971;116.432535,39.818971;116.431849,39.819679', '116.431845,39.819679;116.433919,39.820291;116.433919,39.820291;116.433911,39.82033', '116.433906,39.82033;116.433733,39.820291', '116.433728,39.820286;116.433663,39.820421;116.433663,39.820421;116.433589,39.820564;116.433589,39.820564;116.43355,39.820621', '116.433546,39.820621;116.432856,39.820369;116.432804,39.820378;116.432713,39.820538', '116.432708,39.820538;116.432491,39.820486']"
"116.431046,39.820633","116.426926,39.817886",134,559,"['116.430955,39.820582;116.431632,39.81987;116.431793,39.819718', '116.431793,39.819714;116.430924,39.819462;116.430924,39.819462;116.429605,39.819067;116.429605,39.819067;116.428698,39.818802;116.428364,39.818689;116.428364,39.818689;116.428333,39.818672;116.428333,39.818672;116.427231,39.817947']"
"116.428299,39.817886","116.426926,39.820633",120,502,"['116.428268,39.817626;116.428021,39.817513', '116.428016,39.817509;116.427743,39.817383', '116.427747,39.817383;116.427266,39.817912', '116.427261,39.817912;116.428199,39.818529;116.428359,39.818624;116.428359,39.818624;116.428394,39.818641', '116.428394,39.818641;116.428364,39.818685;116.428364,39.818685;116.427448,39.819826;116.427448,39.819826;116.427066,39.820312;116.427066,39.820312;116.42684,39.82059']"
"116.426926,39.820633","116.429672,39.816513",181,756,"['116.426788,39.820655;116.426727,39.820716;116.426727,39.820716;116.426693,39.82069', '116.426688,39.820686;116.42674,39.820629;116.42674,39.820629;116.426832,39.820521;116.426832,39.820521;116.428329,39.818672', '116.428329,39.818668;116.427231,39.817947', '116.427227,39.817943;116.427261,39.817917;116.427261,39.817917;116.427747,39.817383', '116.427739,39.817383;116.428016,39.817509', '116.428016,39.817509;116.428268,39.817626', '116.428268,39.817626;116.428602,39.817244;116.428602,39.817244;116.428715,39.817096;116.428898,39.816901', '116.428898,39.816897;116.428984,39.816684;116.429188,39.816532', '116.429188,39.816528;116.429245,39.816385;116.429275,39.816345;116.429397,39.816289;116.429479,39.816289;116.42967,39.816328;116.42967,39.816328;116.429731,39.816363;116.429753,39.816406;116.429761,39.816454;116.429757,39.81651;116.429744,39.816536']"
"116.432419,39.816513","116.429672,39.81102",606,2527,"['116.432431,39.81651;116.432431,39.816554;116.432431,39.816554;116.43263,39.816641;116.43263,39.816641;116.433264,39.816875;116.433264,39.816875;116.433498,39.816962;116.433498,39.816962;116.433928,39.817118;116.433928,39.817118;116.433967,39.817131;116.433967,39.817131;116.43418,39.817201', '116.43418,39.817201;116.434362,39.816853', '116.434362,39.816849;116.434484,39.816897;116.434484,39.816897;116.435004,39.817096;116.435004,39.817096;116.435642,39.817339;116.435642,39.817339;116.436476,39.817648;116.436528,39.817648;116.436567,39.817626;116.436606,39.817517;116.436606,39.817517;116.436727,39.817205', '116.436727,39.817201;116.436918,39.817248;116.436918,39.817248;116.437031,39.817244;116.437474,39.817344;116.437474,39.817344;116.437878,39.817448;116.438016,39.817526;116.438016,39.817526;116.438255,39.817569;116.438255,39.817569;116.438633,39.817691;116.438633,39.817691;116.438733,39.817726', '116.438733,39.817726;116.438615,39.81783;116.438615,39.81783;116.438524,39.817912;116.438524,39.817912;116.437817,39.818559;116.437817,39.818559;116.437578,39.818754;116.437335,39.818993;116.437335,39.818993;116.437114,39.819201', '116.437109,39.819201;116.437031,39.819145', '116.437031,39.819141;116.437643,39.818581', '116.437643,39.818576;116.435686,39.817921;116.434067,39.817279;116.434067,39.817279;116.431437,39.81628;116.431172,39.816194;116.43079,39.816094;116.43053,39.816003;116.43053,39.816003;116.43049,39.81599;116.43049,39.81599;116.430156,39.815946;116.430156,39.815946;116.429501,39.815816;116.429431,39.815786;116.429392,39.815747;116.429392,39.815694;116.42951,39.815499', '116.42951,39.815495;116.429527,39.815356;116.429492,39.815247;116.429484,39.815226;116.429345,39.81513', '116.42934,39.815126;116.429132,39.815551;116.429132,39.815551;116.428819,39.816072;116.428819,39.816072;116.42878,39.816124', '116.428776,39.816124;116.428216,39.815951', '116.428212,39.815946;116.428333,39.815799;116.428555,39.815391;116.428555,39.815391;116.428776,39.814939;116.428776,39.814939;116.428924,39.814627;116.429015,39.814353;116.429015,39.814353;116.429167,39.813832;116.429219,39.813542;116.429266,39.813082;116.429266,39.813082;116.42928,39.812873;116.42928,39.812873;116.429319,39.812543;116.429327,39.812157;116.429327,39.812157;116.429336,39.81148;116.429336,39.81148;116.429327,39.811029']"
"116.429672,39.81102","116.428299,39.816513",152,633,"['116.429931,39.81102;116.429931,39.811454;116.429931,39.811454;116.429926,39.811797;116.429926,39.811797;116.429918,39.812096;116.429918,39.812096;116.429918,39.81214;116.429918,39.81214;116.429922,39.812574;116.429909,39.812969;116.429909,39.812969;116.429909,39.812995;116.429909,39.812995;116.429905,39.813034;116.429905,39.813034;116.429787,39.813776;116.429787,39.813776;116.429644,39.814366;116.429644,39.814366;116.429605,39.814479;116.429605,39.814479;116.429345,39.815126;116.429345,39.815126;116.429132,39.815551;116.429132,39.815551;116.428819,39.816072;116.428819,39.816072;116.42878,39.816124;116.42878,39.816124;116.428429,39.816571']"
"116.432419,39.820633","116.433792,39.817886",144,598,"['116.432487,39.820482;116.432708,39.820538', '116.432708,39.820538;116.432799,39.820382;116.432852,39.820369;116.433546,39.820621', '116.433546,39.820621;116.433585,39.820569;116.433585,39.820569;116.433659,39.820425;116.433659,39.820425;116.433728,39.820291', '116.433728,39.820286;116.431797,39.819718', '116.431793,39.819714;116.431793,39.819661;116.431793,39.819661;116.432478,39.818958;116.432478,39.818958;116.433403,39.818021;116.433403,39.818021;116.433628,39.817795;116.433689,39.817743;116.433689,39.817743;116.433689,39.817743']"
"116.433792,39.817886","116.428299,39.817886",217,906,"['116.433689,39.817739;116.433737,39.817691;116.433737,39.817691;116.434062,39.817279', '116.434062,39.817274;116.431437,39.81628;116.431172,39.816194;116.43079,39.816094;116.43053,39.816003;116.43053,39.816003;116.43049,39.81599;116.43049,39.81599;116.430156,39.815946;116.430156,39.815946;116.429501,39.815816;116.429431,39.815786;116.429392,39.815747;116.429392,39.815694;116.42951,39.815499', '116.42951,39.815495;116.429527,39.815356;116.429492,39.815247;116.429484,39.815226;116.429345,39.81513', '116.42934,39.815126;116.429132,39.815551;116.429132,39.815551;116.428819,39.816072;116.428819,39.816072;116.42878,39.816124;116.42878,39.816124;116.428064,39.817031;116.427752,39.817383', '116.427739,39.817383;116.428016,39.817509', '116.428016,39.817509;116.428268,39.817626']"
"116.432419,39.820633","116.431046,39.81926",212,882,"['116.432487,39.820482;116.432708,39.820538', '116.432708,39.820538;116.432799,39.820382;116.432852,39.820369;116.433546,39.820621', '116.433546,39.820621;116.433585,39.820569;116.433585,39.820569;116.433659,39.820425;116.433659,39.820425;116.433728,39.820291', '116.433728,39.820286;116.431797,39.819718;116.431797,39.819718;116.430924,39.819462;116.430924,39.819462;116.429605,39.819067;116.429605,39.819067;116.428698,39.818802;116.428364,39.818689;116.428364,39.818689;116.428394,39.818646', '116.428394,39.818641;116.428542,39.818702;116.428954,39.818828;116.428954,39.818828;116.43076,39.819366;116.43076,39.819366;116.430964,39.819423']"
"116.429672,39.81102","116.428299,39.816513",152,633,"['116.429931,39.81102;116.429931,39.811454;116.429931,39.811454;116.429926,39.811797;116.429926,39.811797;116.429918,39.812096;116.429918,39.812096;116.429918,39.81214;116.429918,39.81214;116.429922,39.812574;116.429909,39.812969;116.429909,39.812969;116.429909,39.812995;116.429909,39.812995;116.429905,39.813034;116.429905,39.813034;116.429787,39.813776;116.429787,39.813776;116.429644,39.814366;116.429644,39.814366;116.429605,39.814479;116.429605,39.814479;116.429345,39.815126;116.429345,39.815126;116.429132,39.815551;116.429132,39.815551;116.428819,39.816072;116.428819,39.816072;116.42878,39.816124;116.42878,39.816124;116.428429,39.816571']"
"116.431046,39.820633","116.428299,39.81926",106,443,"['116.430955,39.820582;116.431632,39.81987;116.431793,39.819718', '116.431793,39.819714;116.430924,39.819462;116.430924,39.819462;116.429605,39.819067', '116.429601,39.819063;116.429523,39.819206;116.429523,39.819206;116.429375,39.819427', '116.429371,39.819427;116.42918,39.819366;116.42918,39.819366;116.428997,39.819319;116.428576,39.819336;116.428468,39.819375']"
"116.426926,39.817886","116.429672,39.812393",155,646,"['116.42668,39.817747;116.426975,39.817444;116.426975,39.817444;116.427192,39.817205;116.427869,39.816406;116.42809,39.816128;116.42809,39.816128;116.428212,39.815951;116.428212,39.815951;116.428333,39.815799;116.428555,39.815391;116.428555,39.815391;116.428776,39.814939;116.428776,39.814939;116.428924,39.814627;116.429015,39.814353;116.429015,39.814353;116.429167,39.813832;116.429219,39.813542;116.429266,39.813082;116.429266,39.813082;116.42928,39.812873;116.42928,39.812873;116.429319,39.812543;116.429323,39.812391']"
"116.431046,39.820633","116.444778,39.812393",415,1731,"['116.430955,39.820582;116.431632,39.81987;116.431793,39.819718;116.431793,39.819718;116.431845,39.819683', '116.431845,39.819679;116.433919,39.820291;116.433919,39.820291;116.433941,39.820304;116.433941,39.820304;116.435286,39.820694', '116.435286,39.820694;116.435699,39.820312;116.436385,39.819718;116.436385,39.819718;116.436619,39.81951;116.436619,39.81951;116.437031,39.819145;116.437031,39.819145;116.437643,39.818581;116.437643,39.818581;116.437878,39.818377;116.437878,39.818377;116.438038,39.818242;116.438038,39.818242;116.438633,39.817695;116.438633,39.817695;116.439527,39.816897;116.439527,39.816897;116.440573,39.815942;116.440573,39.815942;116.44168,39.814965;116.44168,39.814965;116.442023,39.814657;116.442023,39.814657;116.442396,39.814327;116.442396,39.814327;116.442617,39.814071;116.442617,39.814071;116.442917,39.813646;116.442977,39.813494;116.443103,39.813134;116.443103,39.813134;116.44316,39.812882;116.44316,39.812882;116.443203,39.812569;116.443203,39.812569;116.443234,39.81237;116.443234,39.81237;116.443234,39.812313', '116.443234,39.812309;116.443312,39.812309;116.443312,39.812309;116.444774,39.812418']"
"116.431046,39.820633","116.426926,39.817886",134,559,"['116.430955,39.820582;116.431632,39.81987;116.431793,39.819718', '116.431793,39.819714;116.430924,39.819462;116.430924,39.819462;116.429605,39.819067;116.429605,39.819067;116.428698,39.818802;116.428364,39.818689;116.428364,39.818689;116.428333,39.818672;116.428333,39.818672;116.427231,39.817947']"
"116.43791200000001,39.812393","116.429672,39.81102",185,772,"['116.437912,39.812365;116.43661,39.812248;116.43661,39.812248;116.4352,39.812105;116.4352,39.812105;116.434818,39.812066;116.434818,39.812066;116.434566,39.81204;116.434566,39.81204;116.432192,39.811801;116.432192,39.811801;116.430872,39.811801;116.430872,39.811801;116.429926,39.811801', '116.429922,39.811797;116.429931,39.811458;116.429931,39.811458;116.429931,39.811024']"
