bikeid,start_time,end_time,start_lng,start_lat,end_lng,end_lat
8642519214,2018-09-02 23:59:55,2018-09-03 00:14:17,104.016107,30.680404,104.026675,30.679858000000007
8640177569,2018-09-02 23:59:55,2018-09-03 00:06:48,104.02667,30.636544,104.022818,30.632896
8640104241,2018-09-02 23:59:55,2018-09-03 00:06:49,104.018728,30.676632,104.013701,30.674007
8620139156,2018-09-02 23:59:55,2018-09-03 00:13:47,104.017138,30.677021000000003,104.012259,30.678159
286623938,2018-09-02 23:59:55,2018-09-03 00:20:23,104.022397,30.636805,104.018336,30.635397
8642527245,2018-09-02 23:59:55,2018-09-03 00:26:52,104.018191,30.679254,104.035377,30.698464
286517080,2018-09-02 23:59:55,2018-09-03 00:26:39,104.025293,30.63593,104.026206,30.642803000000004
280066803,2018-09-02 23:59:55,2018-09-03 00:07:07,104.025517,30.637783,104.02657,30.634779
8642534287,2018-09-02 23:59:56,2018-09-03 00:14:04,104.029323,30.651729,104.021751,30.652337
286681619,2018-09-03 00:00:00,2018-09-03 00:14:21,103.991664,30.650890000000004,103.985146,30.650092
8642530302,2018-09-03 00:00:01,2018-09-03 00:27:06,104.012485,30.770278,103.992274,30.764065
8620881290,2018-09-03 00:00:01,2018-09-03 00:15:55,104.024104,30.494989,104.020819,30.499454
8640100486,2018-09-03 00:00:03,2018-09-03 01:00:27,104.030298,30.557974,104.041911,30.558088
8640268643,2018-09-03 00:00:03,2018-09-03 00:26:55,104.030692,30.55847,104.032714,30.562074
8620048002,2018-09-03 00:00:03,2018-09-03 00:07:06,104.031578,30.552864000000003,104.030445,30.552581
8640266899,2018-09-03 00:00:03,2018-09-03 00:14:11,104.027224,30.554986,104.033673,30.559996
8516501597,2018-09-03 00:00:03,2018-09-03 00:07:07,104.032733,30.516343,104.033799,30.515941
286587946,2018-09-03 00:00:03,2018-09-03 00:14:23,104.034254,30.546003,104.035557,30.555667
8620045173,2018-09-03 00:00:04,2018-09-03 00:20:57,104.031008,30.676509000000006,104.038983,30.668358
286712310,2018-09-03 00:00:04,2018-09-03 00:14:16,104.02597,30.676823,104.037065,30.68203
8640167201,2018-09-03 00:00:04,2018-09-03 00:07:02,104.03026,30.499198,104.030603,30.49766
286529187,2018-09-03 00:00:04,2018-09-03 00:14:17,104.02419,30.678023,104.024911,30.679683
286565998,2018-09-03 00:00:04,2018-09-03 00:07:01,104.027356,30.641991,104.028566,30.641992
8640264123,2018-09-03 00:00:04,2018-09-03 00:14:37,104.046522,30.511381,104.051071,30.522565000000004
286551774,2018-09-03 00:00:04,2018-09-03 00:14:10,104.029466,30.645532,104.035121,30.643953000000003
286505201,2018-09-03 00:00:04,2018-09-03 00:07:01,104.025391,30.643407,104.025537,30.642354
280117204,2018-09-03 00:00:04,2018-09-03 00:06:55,104.023535,30.672097,104.023899,30.674564
286688997,2018-09-03 00:00:04,2018-09-03 00:46:50,104.028323,30.684549,104.073608,30.673479
286606409,2018-09-03 00:00:04,2018-09-03 00:14:05,104.025438,30.641703000000003,104.023363,30.632179
286052805,2018-09-03 00:00:04,2018-09-03 00:06:55,104.027645,30.671023,104.028239,30.67227
8640248802,2018-09-03 00:00:04,2018-09-03 00:07:07,104.027587,30.639071,104.029247,30.63843
286598806,2018-09-03 00:00:04,2018-09-03 00:06:55,104.028637,30.671467,104.027227,30.671045
286588002,2018-09-03 00:00:04,2018-09-03 00:07:00,104.025012,30.497208,104.026707,30.496924
286641826,2018-09-03 00:00:04,2018-09-03 00:06:57,104.024176,30.641771,104.014984,30.638375
5926026899,2018-09-03 00:00:05,2018-09-03 00:46:36,104.035578,30.672575,104.067248,30.649798
8642528930,2018-09-03 00:00:05,2018-09-03 00:14:12,104.034784,30.669331,104.032866,30.665116
286634986,2018-09-03 00:00:05,2018-09-03 00:20:23,104.031469,30.635468,104.013963,30.639534
286560889,2018-09-03 00:00:05,2018-09-03 00:14:21,104.037844,30.64047,104.043358,30.643456
8621435551,2018-09-03 00:00:05,2018-09-03 00:06:55,104.029965,30.671166,104.02688,30.671849
286573107,2018-09-03 00:00:05,2018-09-03 00:07:04,104.040645,30.641585,104.040245,30.640398
286623689,2018-09-03 00:00:05,2018-09-03 00:33:31,104.034125,30.672379,104.027248,30.678021
8620707422,2018-09-03 00:00:06,2018-09-03 00:14:04,104.036163,30.705756,104.025074,30.709319
286517229,2018-09-03 00:00:06,2018-09-03 00:14:22,104.038967,30.702802,104.043195,30.701162
286507599,2018-09-03 00:00:06,2018-09-03 00:07:04,104.030797,30.626414,104.030679,30.628153
286710165,2018-09-03 00:00:07,2018-09-03 10:25:22,104.023001,30.668222,104.004457,30.671954
286531687,2018-09-03 00:00:07,2018-09-03 00:07:50,104.018663,30.664954,104.01747,30.664892
