orderid,userid,bikeid,count_bike,start_time,end_time,start_location_x,start_location_y,end_location_x,end_location_y
74947,3797,78152,0,2016/8/1 7:35,2016/8/1 7:52,121.455,31.307,121.485,31.306
74923,7625,56340,0,2016/8/1 7:35,2016/8/1 7:56,121.431,31.138,121.434,31.169
74958,8110,62381,0,2016/8/1 7:35,2016/8/1 7:47,121.422,31.264,121.41,31.263
74907,8066,76994,0,2016/8/1 7:35,2016/8/1 7:41,121.409,31.164,121.407,31.16800000000001
74959,2729,78052,0,2016/8/1 7:35,2016/8/1 7:49,121.468,31.325,121.484,31.31900000000001
74946,7392,66512,0,2016/8/1 7:35,2016/8/1 7:40,121.538,31.268,121.531,31.266
74939,7499,96110,0,2016/8/1 7:35,2016/8/1 7:56,121.405,31.144,121.404,31.163
74926,5344,116611,0,2016/8/1 7:35,2016/8/1 8:00,121.426,31.129,121.433,31.099
74928,5433,29518,0,2016/8/1 7:35,2016/8/1 7:49,121.419,31.136,121.403,31.13
74917,2189,91766,0,2016/8/1 7:35,2016/8/1 7:46,121.419,31.292,121.441,31.297
74963,1271,35661,0,2016/8/1 7:35,2016/8/1 7:46,121.43,31.13,121.45,31.134
74909,6854,91368,0,2016/8/1 7:35,2016/8/1 7:38,121.479,31.193,121.482,31.196
74911,3505,60476,0,2016/8/1 7:35,2016/8/1 7:40,121.521,31.179,121.525,31.187
74925,6559,103934,0,2016/8/1 7:35,2016/8/1 7:45,121.468,31.274,121.456,31.271
74942,7272,105654,0,2016/8/1 7:35,2016/8/1 7:46,121.476,31.296,121.484,31.303
74941,5871,12548,0,2016/8/1 7:35,2016/8/1 7:44,121.403,31.205,121.412,31.199
74932,3297,43861,0,2016/8/1 7:35,2016/8/1 8:07,121.498,31.267,121.532,31.29
74924,1750,79761,0,2016/8/1 7:35,2016/8/1 8:26,121.495,31.221,121.529,31.259
74938,4409,77643,0,2016/8/1 7:35,2016/8/1 7:41,121.536,31.333,121.531,31.32800000000001
74920,2580,32977,0,2016/8/1 7:35,2016/8/1 7:55,121.43,31.261,121.409,31.234
74927,4149,125134,0,2016/8/1 7:35,2016/8/1 7:46,121.393,31.125,121.392,31.121
74944,766,100195,0,2016/8/1 7:35,2016/8/1 7:39,121.495,31.266,121.494,31.267
74922,4658,125132,0,2016/8/1 7:35,2016/8/1 7:41,121.437,31.164,121.435,31.161
74934,1085,198,0,2016/8/1 7:35,2016/8/1 8:56,121.454,31.195,121.492,31.246
74921,7709,34808,0,2016/8/1 7:35,2016/8/1 7:46,121.407,31.242,121.409,31.231
74988,2578,84546,0,2016/8/1 7:36,2016/8/1 7:41,121.469,31.282,121.471,31.29
74972,5347,81755,0,2016/8/1 7:36,2016/8/1 7:42,121.506,31.277,121.512,31.282
74975,6029,19255,0,2016/8/1 7:36,2016/8/1 7:45,121.448,31.183000000000003,121.437,31.179
74978,7279,50557,0,2016/8/1 7:36,2016/8/1 7:43,121.517,31.266,121.511,31.259
74984,2934,115520,0,2016/8/1 7:36,2016/8/1 7:48,121.519,31.314,121.508,31.312
74979,2168,124694,0,2016/8/1 7:36,2016/8/1 7:59,121.481,31.213,121.482,31.214
74973,4091,104778,0,2016/8/1 7:36,2016/8/1 7:40,121.408,31.25800000000001,121.406,31.254
74967,4603,95249,0,2016/8/1 7:36,2016/8/1 7:46,121.488,31.311,121.491,31.32
74976,3124,119442,0,2016/8/1 7:36,2016/8/1 7:49,121.532,31.322,121.542,31.332
74964,5608,120746,0,2016/8/1 7:36,2016/8/1 7:46,121.453,31.341,121.437,31.34
74960,4533,76152,0,2016/8/1 7:36,2016/8/1 7:43,121.476,31.298,121.485,31.304
74949,3883,59093,0,2016/8/1 7:36,2016/8/1 7:45,121.443,31.265,121.456,31.27
74970,2136,63928,0,2016/8/1 7:36,2016/8/1 8:08,121.386,31.262,121.415,31.238000000000003
74956,5109,63952,0,2016/8/1 7:36,2016/8/1 7:48,121.409,31.288,121.421,31.284
74966,3688,57766,0,2016/8/1 7:36,2016/8/1 7:45,121.495,31.311,121.484,31.304
75008,5967,104421,0,2016/8/1 7:37,2016/8/1 7:43,121.445,31.19400000000001,121.45,31.199
74986,3911,66616,0,2016/8/1 7:37,2016/8/1 7:47,121.45,31.29300000000001,121.46,31.297
74996,3121,105148,0,2016/8/1 7:37,2016/8/1 7:43,121.296,31.299,121.301,31.294
74999,7465,61669,1,2016/8/1 7:37,2016/8/1 7:45,121.532,31.269,121.533,31.259
75000,7649,63871,0,2016/8/1 7:37,2016/8/1 7:43,121.537,31.32800000000001,121.532,31.323
75006,1051,7094,0,2016/8/1 7:38,2016/8/1 7:48,121.508,31.29300000000001,121.496,31.281
101971,7001,91803,0,2016/8/1 7:38,2016/8/1 7:41,121.484,31.234,121.488,31.236
101965,2370,23183,0,2016/8/1 7:38,2016/8/1 7:45,121.359,31.209,121.358,31.217
101962,3421,96069,0,2016/8/1 7:38,2016/8/1 7:46,121.47,31.302,121.478,31.307
101960,5074,15246,0,2016/8/1 7:38,2016/8/1 7:43,121.488,31.308000000000003,121.485,31.306
101959,1365,15289,0,2016/8/1 7:38,2016/8/1 7:43,121.389,31.136,121.391,31.14
75009,8015,35347,0,2016/8/1 7:38,2016/8/1 7:44,121.413,31.187,121.426,31.188
75002,6465,115158,0,2016/8/1 7:38,2016/8/1 7:44,121.517,31.186,121.525,31.187
101979,785,72074,0,2016/8/1 7:38,2016/8/1 7:45,121.517,31.311,121.508,31.312
75010,2347,55742,0,2016/8/1 7:38,2016/8/1 7:47,121.496,31.306,121.509,31.307
101958,7445,64715,0,2016/8/1 7:38,2016/8/1 7:55,121.414,31.136,121.431,31.16
75007,4586,7225,0,2016/8/1 7:38,2016/8/1 8:06,121.415,31.276,121.411,31.245
101982,4564,44008,0,2016/8/1 7:38,2016/8/1 8:24,121.536,31.256,121.477,31.231
75003,1201,71918,0,2016/8/1 7:38,2016/8/1 8:02,121.391,31.266,121.423,31.264
101961,6967,27668,0,2016/8/1 7:38,2016/8/1 7:48,121.32,31.284,121.323,31.295
75005,3358,96321,0,2016/8/1 7:38,2016/8/1 7:58,121.607,31.262,121.601,31.279
102014,393,112168,0,2016/8/1 7:39,2016/8/1 7:49,121.537,31.205,121.528,31.21
101973,3356,106213,0,2016/8/1 7:39,2016/8/1 7:46,121.53,31.275,121.534,31.269
101983,596,113061,0,2016/8/1 7:39,2016/8/1 7:49,121.489,31.216,121.486,31.232
102019,1911,89169,0,2016/8/1 7:39,2016/8/1 7:45,121.538,31.302,121.542,31.296
101984,2756,45751,0,2016/8/1 7:39,2016/8/1 7:50,121.447,31.158,121.428,31.156
101990,1579,20252,0,2016/8/1 7:39,2016/8/1 7:54,121.377,31.25,121.367,31.237
101993,4329,114101,0,2016/8/1 7:39,2016/8/1 7:51,121.328,31.222,121.35,31.22
101996,5173,125139,0,2016/8/1 7:39,2016/8/1 7:53,121.428,31.261,121.438,31.276
102003,4629,45052,0,2016/8/1 7:39,2016/8/1 7:53,121.505,31.274,121.493,31.263
102010,2807,43227,0,2016/8/1 7:39,2016/8/1 7:50,121.359,31.118,121.372,31.12
102002,1798,102567,0,2016/8/1 7:39,2016/8/1 8:06,121.483,31.274,121.49,31.263
101999,4498,73825,0,2016/8/1 7:39,2016/8/1 8:18,121.508,31.276,121.459,31.299
102015,7114,39641,0,2016/8/1 7:39,2016/8/1 7:44,121.479,31.20300000000001,121.476,31.208
101977,5174,28478,0,2016/8/1 7:39,2016/8/1 7:44,121.425,31.221,121.413,31.217
101997,2843,40753,0,2016/8/1 7:39,2016/8/1 7:44,121.471,31.259,121.469,31.263
101981,734,61375,0,2016/8/1 7:39,2016/8/1 7:45,121.496,31.283,121.491,31.277
101985,5302,110408,0,2016/8/1 7:39,2016/8/1 7:44,121.544,31.274,121.546,31.27
101986,7774,106262,0,2016/8/1 7:39,2016/8/1 7:43,121.428,31.19400000000001,121.421,31.196
101987,4251,113504,0,2016/8/1 7:39,2016/8/1 7:48,121.519,31.242,121.511,31.24
101988,6792,35155,0,2016/8/1 7:39,2016/8/1 7:49,121.533,31.259,121.524,31.264
101989,6159,96420,0,2016/8/1 7:39,2016/8/1 7:46,121.329,31.291,121.323,31.295
101991,4950,86855,0,2016/8/1 7:39,2016/8/1 7:45,121.387,31.13300000000001,121.381,31.137
101992,1762,88370,0,2016/8/1 7:39,2016/8/1 7:46,121.397,31.256,121.406,31.25
102000,7993,61688,1,2016/8/1 7:39,2016/8/1 7:52,121.463,31.198,121.466,31.209
102017,3463,82172,0,2016/8/1 7:39,2016/8/1 7:48,121.389,31.276,121.39,31.269
102007,7631,125114,0,2016/8/1 7:39,2016/8/1 7:51,121.441,31.174,121.425,31.182
101995,1838,89085,0,2016/8/1 7:39,2016/8/1 7:50,121.43,31.246,121.431,31.252
101994,1257,98645,0,2016/8/1 7:39,2016/8/1 7:44,121.532,31.305,121.525,31.308000000000003
102008,2162,23650,0,2016/8/1 7:39,2016/8/1 7:51,121.494,31.34,121.5,31.349
102021,6986,3250,0,2016/8/1 7:39,2016/8/1 7:52,121.442,31.179,121.458,31.192
102001,7301,29337,0,2016/8/1 7:39,2016/8/1 8:02,121.509,31.289,121.513,31.261
102024,6637,2628,0,2016/8/1 7:39,2016/8/1 7:45,121.414,31.199,121.42,31.196
102092,6088,107586,0,2016/8/1 7:40,2016/8/1 7:43,121.349,31.316,121.347,31.314
102080,5785,19421,0,2016/8/1 7:40,2016/8/1 7:49,121.395,31.232,121.393,31.221
102073,6305,30669,0,2016/8/1 7:40,2016/8/1 7:49,121.528,31.334,121.531,31.323
102072,1820,88054,0,2016/8/1 7:40,2016/8/1 7:45,121.424,31.264,121.431,31.265
102067,2533,63574,0,2016/8/1 7:40,2016/8/1 7:47,121.519,31.266,121.511,31.26
102066,5633,122472,0,2016/8/1 7:40,2016/8/1 7:48,121.411,31.285,121.421,31.284
102065,1294,110555,0,2016/8/1 7:40,2016/8/1 7:46,121.389,31.291,121.379,31.29
102061,6468,29637,0,2016/8/1 7:40,2016/8/1 7:43,121.4,31.244,121.402,31.241
102059,4230,59064,0,2016/8/1 7:40,2016/8/1 7:50,121.489,31.201,121.485,31.202
102056,7490,42741,0,2016/8/1 7:40,2016/8/1 7:53,121.535,31.287,121.542,31.28
102022,4439,37354,0,2016/8/1 7:40,2016/8/1 7:46,121.532,31.32800000000001,121.529,31.333
102052,878,106044,0,2016/8/1 7:40,2016/8/1 7:49,121.329,31.291,121.324,31.296
102049,1792,93960,0,2016/8/1 7:40,2016/8/1 7:46,121.313,31.292,121.322,31.296
102046,5251,78568,0,2016/8/1 7:40,2016/8/1 7:48,121.482,31.252,121.483,31.26
102042,7016,53163,0,2016/8/1 7:40,2016/8/1 7:45,121.515,31.311,121.508,31.312
102039,567,57667,0,2016/8/1 7:40,2016/8/1 7:44,121.359,31.209,121.358,31.217
102038,3575,125147,0,2016/8/1 7:40,2016/8/1 7:50,121.528,31.334,121.531,31.323
102035,6671,41682,0,2016/8/1 7:40,2016/8/1 7:49,121.431,31.29,121.423,31.284
102034,3304,42157,0,2016/8/1 7:40,2016/8/1 7:50,121.421,31.162,121.437,31.16
102033,4161,19792,0,2016/8/1 7:40,2016/8/1 7:43,121.462,31.198,121.457,31.197
102030,4944,98323,0,2016/8/1 7:40,2016/8/1 7:41,121.484,31.307,121.485,31.306
102053,4508,56715,0,2016/8/1 7:40,2016/8/1 7:49,121.413,31.128,121.403,31.13
102051,3749,66344,0,2016/8/1 7:40,2016/8/1 7:48,121.532,31.287,121.52,31.289
102047,3056,103254,0,2016/8/1 7:40,2016/8/1 7:43,121.44,31.321,121.446,31.32
102045,4781,122079,0,2016/8/1 7:40,2016/8/1 8:01,121.382,31.159,121.409,31.16800000000001
102068,2428,111896,0,2016/8/1 7:40,2016/8/1 8:00,121.354,31.281,121.364,31.267
102069,3862,125007,0,2016/8/1 7:40,2016/8/1 8:01,121.543,31.323,121.526,31.309
102041,6045,41751,0,2016/8/1 7:40,2016/8/1 7:49,121.536,31.256,121.524,31.263
102037,2961,79830,0,2016/8/1 7:40,2016/8/1 7:55,121.439,31.135,121.422,31.138
102036,1972,38846,0,2016/8/1 7:40,2016/8/1 7:54,121.452,31.172,121.428,31.167
102082,6589,95829,0,2016/8/1 7:40,2016/8/1 7:58,121.43,31.16800000000001,121.455,31.186
102029,5464,76579,0,2016/8/1 7:40,2016/8/1 7:55,121.468,31.253,121.445,31.271
102040,4651,106557,0,2016/8/1 7:40,2016/8/1 7:53,121.536,31.32800000000001,121.534,31.338
102032,7579,119767,0,2016/8/1 7:40,2016/8/1 7:53,121.431,31.137,121.428,31.156
102111,5057,35770,0,2016/8/1 7:41,2016/8/1 7:45,121.494,31.261,121.49,31.25800000000001
102126,4359,75097,0,2016/8/1 7:41,2016/8/1 8:31,121.448,31.317,121.433,31.251
102121,1207,48356,0,2016/8/1 7:41,2016/8/1 8:10,121.419,31.201,121.37,31.176
102113,5987,76550,0,2016/8/1 7:41,2016/8/1 8:21,121.466,31.292,121.451,31.246
102084,5289,91980,0,2016/8/1 7:41,2016/8/1 7:52,121.567,31.242,121.569,31.229
102086,515,78419,0,2016/8/1 7:41,2016/8/1 7:43,121.382,31.236,121.378,31.232
102089,7253,102901,0,2016/8/1 7:41,2016/8/1 7:46,121.446,31.267,121.455,31.271
102102,3223,65838,1,2016/8/1 7:41,2016/8/1 7:55,121.521,31.241,121.509,31.236
102103,3827,101354,0,2016/8/1 7:41,2016/8/1 7:54,121.462,31.339,121.441,31.331
102105,7340,116612,0,2016/8/1 7:41,2016/8/1 7:49,121.459,31.159,121.45,31.153
102106,4920,79717,0,2016/8/1 7:41,2016/8/1 7:52,121.475,31.33,121.485,31.31900000000001
102107,1917,68365,0,2016/8/1 7:41,2016/8/1 7:46,121.384,31.274,121.389,31.268
102108,4041,46767,0,2016/8/1 7:41,2016/8/1 13:44,121.386,31.247,121.384,31.249
102097,1569,81709,0,2016/8/1 7:41,2016/8/1 8:16,121.452,31.278,121.482,31.248
102123,3344,25878,0,2016/8/1 7:41,2016/8/1 7:47,121.501,31.335,121.506,31.329
102120,7727,54032,0,2016/8/1 7:41,2016/8/1 7:51,121.521,31.283,121.507,31.286
102118,6354,125158,0,2016/8/1 7:41,2016/8/1 7:49,121.481,31.204,121.476,31.208
102116,6948,108414,0,2016/8/1 7:41,2016/8/1 8:00,121.421,31.284,121.419,31.265
102115,3225,111208,0,2016/8/1 7:41,2016/8/1 7:48,121.529,31.314,121.526,31.309
102109,1091,51231,0,2016/8/1 7:41,2016/8/1 7:46,121.455,31.291,121.45,31.292
102095,4562,112602,0,2016/8/1 7:41,2016/8/1 7:47,121.55,31.272,121.551,31.279
102131,4569,125156,0,2016/8/1 7:41,2016/8/1 7:47,121.491,31.315,121.485,31.31900000000001
102139,4521,55573,0,2016/8/1 7:41,2016/8/1 8:09,121.348,31.17,121.387,31.16800000000001
102085,1891,78975,0,2016/8/1 7:41,2016/8/1 7:51,121.471,31.259,121.478,31.269
102090,2718,62505,0,2016/8/1 7:41,2016/8/1 7:51,121.459,31.158,121.451,31.143
102110,6751,111210,0,2016/8/1 7:41,2016/8/1 7:53,121.464,31.199,121.449,31.188
102130,7249,44904,0,2016/8/1 7:41,2016/8/1 7:47,121.419,31.151,121.428,31.156
102144,6549,85012,0,2016/8/1 7:42,2016/8/1 7:48,121.473,31.32,121.485,31.31900000000001
102133,5868,45331,0,2016/8/1 7:42,2016/8/1 7:52,121.405,31.143,121.392,31.14
102148,4856,103451,0,2016/8/1 7:42,2016/8/1 7:52,121.491,31.33,121.506,31.329
102176,5277,107631,0,2016/8/1 7:42,2016/8/1 7:51,121.539,31.32800000000001,121.525,31.327
102169,1638,56184,0,2016/8/1 7:42,2016/8/1 7:46,121.385,31.153,121.391,31.154
102167,6466,115244,0,2016/8/1 7:42,2016/8/1 7:48,121.541,31.298,121.533,31.295
102166,4133,34564,0,2016/8/1 7:42,2016/8/1 7:54,121.405,31.233,121.412,31.24
102164,3384,74905,0,2016/8/1 7:42,2016/8/1 7:47,121.518,31.288,121.509,31.289
102149,4371,56747,0,2016/8/1 7:42,2016/8/1 7:50,121.475,31.325,121.485,31.31900000000001
102150,3564,113522,0,2016/8/1 7:42,2016/8/1 7:49,121.39,31.307,121.376,31.308000000000003
102151,1385,12382,0,2016/8/1 7:42,2016/8/1 7:48,121.437,31.147,121.432,31.154
102147,1488,73069,0,2016/8/1 7:42,2016/8/1 7:51,121.467,31.28,121.48,31.275
102157,1171,123887,0,2016/8/1 7:42,2016/8/1 7:56,121.485,31.275,121.49,31.264
102156,2906,91212,0,2016/8/1 7:42,2016/8/1 7:49,121.555,31.287,121.553,31.28
102155,2595,91203,0,2016/8/1 7:42,2016/8/1 7:46,121.452,31.113000000000003,121.45,31.116
102138,6296,40620,0,2016/8/1 7:42,2016/8/1 7:54,121.514,31.236,121.505,31.24
102152,4747,103657,0,2016/8/1 7:42,2016/8/1 7:52,121.49,31.305,121.502,31.306
102158,2204,37792,0,2016/8/1 7:42,2016/8/1 7:50,121.462,31.193,121.47,31.19
102141,7940,76558,0,2016/8/1 7:42,2016/8/1 8:00,121.407,31.25,121.413,31.273000000000003
102127,110,14774,0,2016/8/1 7:42,2016/8/1 7:50,121.308,31.298,121.322,31.296
102161,6876,97592,0,2016/8/1 7:42,2016/8/1 8:03,121.354,31.261,121.366,31.237
102135,1893,93768,0,2016/8/1 7:42,2016/8/1 7:53,121.546,31.29,121.553,31.279
102128,1688,86995,0,2016/8/1 7:42,2016/8/1 7:46,121.535,31.289,121.541,31.291
102188,4331,334,0,2016/8/1 7:42,2016/8/1 7:51,121.45,31.198,121.458,31.197
102146,7095,5654,0,2016/8/1 7:42,2016/8/1 7:57,121.433,31.165,121.424,31.178
102168,4601,54888,0,2016/8/1 7:42,2016/8/1 7:52,121.443,31.332,121.432,31.339
102136,7739,17345,0,2016/8/1 7:42,2016/8/1 7:57,121.49,31.314,121.506,31.321
102159,7153,18129,0,2016/8/1 7:42,2016/8/1 7:57,121.419,31.157,121.408,31.173
102202,7117,6448,0,2016/8/1 7:43,2016/8/1 8:21,121.486,31.2,121.45,31.153
102209,4333,12345,0,2016/8/1 7:43,2016/8/1 7:45,121.42,31.177,121.419,31.175
102217,3680,33881,0,2016/8/1 7:43,2016/8/1 7:51,121.441,31.132,121.452,31.135
102227,6932,52019,0,2016/8/1 7:43,2016/8/1 7:50,121.492,31.268,121.488,31.25800000000001
102189,2226,11828,0,2016/8/1 7:43,2016/8/1 7:46,121.508,31.315,121.507,31.313
102198,7578,9870,0,2016/8/1 7:43,2016/8/1 7:50,121.484,31.206,121.486,31.211
102183,1534,3806,0,2016/8/1 7:43,2016/8/1 7:48,121.437,31.132,121.431,31.137
102196,6299,47100,0,2016/8/1 7:43,2016/8/1 7:52,121.423,31.255,121.43,31.247
102186,904,125055,0,2016/8/1 7:43,2016/8/1 7:56,121.349,31.317,121.356,31.309
102184,3873,87059,0,2016/8/1 7:43,2016/8/1 7:47,121.357,31.17,121.353,31.165
102190,3958,110346,0,2016/8/1 7:43,2016/8/1 7:47,121.419,31.275,121.423,31.273000000000003
102201,668,43697,0,2016/8/1 7:43,2016/8/1 7:49,121.498,31.292,121.508,31.29
102182,3200,9266,0,2016/8/1 7:43,2016/8/1 7:50,121.449,31.236,121.458,31.229
102179,4518,60818,0,2016/8/1 7:43,2016/8/1 7:46,121.364,31.234,121.366,31.237
102177,6083,122327,0,2016/8/1 7:43,2016/8/1 7:57,121.405,31.334,121.408,31.314
102181,7052,68777,0,2016/8/1 7:43,2016/8/1 7:47,121.528,31.26,121.524,31.263
102213,1485,94074,0,2016/8/1 7:43,2016/8/1 7:55,121.469,31.238000000000003,121.486,31.239
102206,4560,78973,0,2016/8/1 7:43,2016/8/1 8:00,121.497,31.327,121.51,31.317
102178,6174,74371,0,2016/8/1 7:43,2016/8/1 7:55,121.404,31.289,121.416,31.29300000000001
102223,2180,119971,0,2016/8/1 7:43,2016/8/1 7:56,121.554,31.29300000000001,121.553,31.279
102191,6911,58291,0,2016/8/1 7:43,2016/8/1 8:15,121.512,31.266,121.487,31.297
102222,2704,35869,0,2016/8/1 7:43,2016/8/1 8:09,121.41,31.13300000000001,121.438,31.099
102205,5159,77075,0,2016/8/1 7:43,2016/8/1 8:04,121.431,31.26,121.462,31.274
102173,7689,22047,0,2016/8/1 7:43,2016/8/1 7:54,121.493,31.312,121.506,31.321
102174,6108,1910,0,2016/8/1 7:43,2016/8/1 7:48,121.514,31.274,121.506,31.27
102203,5003,24881,0,2016/8/1 7:43,2016/8/1 8:13,121.372,31.189,121.356,31.227
102251,3330,66426,0,2016/8/1 7:44,2016/8/1 7:48,121.49,31.345,121.485,31.341
102249,5891,63980,0,2016/8/1 7:44,2016/8/1 7:51,121.533,31.331,121.531,31.323
102253,6023,87619,0,2016/8/1 7:44,2016/8/1 7:56,121.486,31.282,121.494,31.274
102255,1397,57148,0,2016/8/1 7:44,2016/8/1 8:02,121.354,31.346,121.356,31.345
102240,5143,35201,0,2016/8/1 7:44,2016/8/1 7:59,121.488,31.337,121.506,31.329
102262,4787,29038,0,2016/8/1 7:44,2016/8/1 7:55,121.388,31.277,121.389,31.269
102257,6486,12790,0,2016/8/1 7:44,2016/8/1 7:49,121.416,31.285,121.42,31.284
102254,4484,56364,0,2016/8/1 7:44,2016/8/1 8:08,121.538,31.29300000000001,121.496,31.285
102259,6734,119778,0,2016/8/1 7:44,2016/8/1 7:49,121.344,31.289,121.348,31.282
102245,1063,86451,0,2016/8/1 7:44,2016/8/1 7:56,121.512,31.29300000000001,121.486,31.302
102247,1225,111015,0,2016/8/1 7:44,2016/8/1 7:49,121.421,31.279,121.422,31.283
102256,3185,60284,0,2016/8/1 7:44,2016/8/1 7:52,121.476,31.252,121.488,31.253
102243,3099,125037,0,2016/8/1 7:44,2016/8/1 7:51,121.488,31.315,121.485,31.31900000000001
102258,6913,21212,0,2016/8/1 7:44,2016/8/1 7:49,121.498,31.214,121.499,31.21
102236,7606,51521,0,2016/8/1 7:44,2016/8/1 7:51,121.5,31.275,121.496,31.27
102239,6991,106563,0,2016/8/1 7:44,2016/8/1 7:47,121.469,31.259,121.468,31.263
102210,5480,38325,0,2016/8/1 7:44,2016/8/1 7:52,121.389,31.31900000000001,121.387,31.31
102228,6590,97734,0,2016/8/1 7:44,2016/8/1 8:11,121.479,31.28,121.511,31.257
102234,802,78854,1,2016/8/1 7:44,2016/8/1 7:56,121.533,31.182,121.54,31.192
102211,4278,11251,0,2016/8/1 7:44,2016/8/1 7:54,121.498,31.299,121.512,31.302
102214,6489,98835,0,2016/8/1 7:44,2016/8/1 7:50,121.532,31.305,121.535,31.3
102208,7078,85593,0,2016/8/1 7:44,2016/8/1 7:53,121.37,31.208,121.357,31.204
102220,5285,101471,0,2016/8/1 7:44,2016/8/1 7:51,121.456,31.316,121.447,31.318
102221,5938,90777,0,2016/8/1 7:44,2016/8/1 7:51,121.431,31.287,121.423,31.284
102231,5257,125167,0,2016/8/1 7:44,2016/8/1 7:47,121.409,31.164,121.406,31.167
102232,1625,2998,0,2016/8/1 7:44,2016/8/1 7:54,121.543,31.29,121.535,31.288
102235,5703,107150,0,2016/8/1 7:44,2016/8/1 7:49,121.497,31.251,121.489,31.252
102216,4306,10559,0,2016/8/1 7:44,2016/8/1 7:49,121.54,31.292,121.535,31.287
102233,1075,48077,0,2016/8/1 7:44,2016/8/1 7:52,121.541,31.318,121.532,31.322
102307,2116,74494,0,2016/8/1 7:45,2016/8/1 7:55,121.412,31.164,121.408,31.177
102308,7576,81059,0,2016/8/1 7:45,2016/8/1 7:53,121.515,31.283,121.507,31.282
102311,3217,83707,0,2016/8/1 7:45,2016/8/1 7:50,121.521,31.305,121.515,31.303
102315,2513,112565,0,2016/8/1 7:45,2016/8/1 8:02,121.503,31.306,121.5,31.301
102322,5713,92931,0,2016/8/1 7:45,2016/8/1 7:54,121.52,31.326,121.525,31.327
102269,4443,113458,0,2016/8/1 7:45,2016/8/1 7:57,121.363,31.263,121.377,31.271
102279,3325,112294,0,2016/8/1 7:45,2016/8/1 8:10,121.403,31.285,121.437,31.291
102265,7496,89556,0,2016/8/1 7:45,2016/8/1 8:05,121.509,31.289,121.523,31.266
102305,7410,41654,0,2016/8/1 7:45,2016/8/1 7:53,121.552,31.276,121.554,31.286
102294,1103,125012,0,2016/8/1 7:45,2016/8/1 8:23,121.425,31.219,121.484,31.236
102314,3079,57635,0,2016/8/1 7:45,2016/8/1 8:07,121.534,31.287,121.53,31.263
102280,6914,113628,0,2016/8/1 7:45,2016/8/1 8:29,121.318,31.15,121.37,31.176
102296,3329,111588,0,2016/8/1 7:45,2016/8/1 8:09,121.347,31.267,121.325,31.294
102301,1152,55448,0,2016/8/1 7:45,2016/8/1 7:54,121.472,31.304,121.484,31.303
102309,5795,122134,0,2016/8/1 7:45,2016/8/1 8:01,121.355,31.185,121.346,31.202
102278,3843,118343,0,2016/8/1 7:45,2016/8/1 7:53,121.518,31.311,121.508,31.312
102261,5941,19337,0,2016/8/1 7:45,2016/8/1 7:52,121.517,31.275,121.518,31.283
102266,1542,96199,0,2016/8/1 7:45,2016/8/1 7:53,121.519,31.313,121.508,31.312
102267,6870,88440,0,2016/8/1 7:45,2016/8/1 7:54,121.5,31.28,121.496,31.269
102271,7595,50634,0,2016/8/1 7:45,2016/8/1 7:48,121.456,31.196,121.453,31.199
102298,3999,77516,0,2016/8/1 7:45,2016/8/1 7:48,121.448,31.313,121.447,31.318
102274,6229,59690,0,2016/8/1 7:45,2016/8/1 7:53,121.464,31.248,121.474,31.251
102275,6445,94757,0,2016/8/1 7:45,2016/8/1 7:56,121.388,31.277,121.39,31.269
102284,4530,20279,0,2016/8/1 7:45,2016/8/1 7:46,121.472,31.31900000000001,121.473,31.32
102285,636,85644,0,2016/8/1 7:45,2016/8/1 7:50,121.49,31.312,121.485,31.306
102260,6783,58377,0,2016/8/1 7:45,2016/8/1 7:51,121.518,31.284,121.507,31.282
102283,4992,58694,0,2016/8/1 7:45,2016/8/1 7:52,121.46,31.306,121.449,31.307
102286,4860,108755,0,2016/8/1 7:45,2016/8/1 7:50,121.417,31.197,121.421,31.196
102281,564,24224,0,2016/8/1 7:45,2016/8/1 7:56,121.518,31.284,121.507,31.282
102288,6498,21236,0,2016/8/1 7:45,2016/8/1 7:49,121.509,31.289,121.503,31.29300000000001
102291,5752,121044,0,2016/8/1 7:45,2016/8/1 7:51,121.35,31.171,121.353,31.165
102292,7313,74985,0,2016/8/1 7:45,2016/8/1 7:54,121.459,31.31,121.467,31.31900000000001
102282,6359,13398,0,2016/8/1 7:45,2016/8/1 7:51,121.449,31.192,121.446,31.198
102295,1759,21418,1,2016/8/1 7:45,2016/8/1 7:54,121.36,31.218000000000004,121.353,31.226
102350,6826,55018,0,2016/8/1 7:46,2016/8/1 8:12,121.431,31.303,121.445,31.288
102341,7691,50377,0,2016/8/1 7:46,2016/8/1 8:08,121.507,31.25800000000001,121.473,31.253
102355,5973,119953,0,2016/8/1 7:46,2016/8/1 8:04,121.386,31.205,121.407,31.179
102378,4880,123512,0,2016/8/1 7:46,2016/8/1 8:13,121.612,31.254,121.638,31.262
102351,6937,3963,0,2016/8/1 7:46,2016/8/1 8:39,121.464,31.199,121.405,31.163
102299,5426,55412,0,2016/8/1 7:46,2016/8/1 8:07,121.526,31.273000000000003,121.55,31.276
102303,5390,116759,0,2016/8/1 7:46,2016/8/1 7:52,121.41,31.289,121.416,31.285
102371,5995,72525,0,2016/8/1 7:46,2016/8/1 8:07,121.386,31.29300000000001,121.389,31.269
102326,2417,30212,0,2016/8/1 7:46,2016/8/1 8:05,121.42,31.201,121.403,31.208
102328,4835,10969,0,2016/8/1 7:46,2016/8/1 7:58,121.467,31.318,121.483,31.32
