bikeid,start_time,end_time,start_lng,start_lat,end_lng,end_lat
8630298955,2018-09-02 23:59:07,2018-09-03 00:08:15,108.867236,34.279189,108.868724,34.288013
296550723,2018-09-02 23:59:07,2018-09-03 00:12:11,108.867024,34.281592,108.851571,34.284133000000004
8631016396,2018-09-02 23:59:07,2018-09-03 00:02:08,108.90456100000002,34.234625,108.902618,34.233373
8630970207,2018-09-02 23:59:07,2018-09-03 00:59:15,108.904156,34.232275,108.904146,34.230581
8630232628,2018-09-02 23:59:08,2018-09-03 00:20:48,108.907717,34.224835,108.91346,34.226398
8630298069,2018-09-02 23:59:09,2018-09-03 01:04:34,108.892266,34.294117,108.891172,34.294305
8630087848,2018-09-02 23:59:09,2018-09-03 00:12:37,108.901601,34.289008,108.897286,34.285070000000005
8630059274,2018-09-02 23:59:09,2018-09-03 00:08:36,108.901553,34.289084,108.906806,34.290183
296564643,2018-09-02 23:59:09,2018-09-03 00:05:12,108.896398,34.294418,108.89771100000002,34.291829
296549998,2018-09-02 23:59:10,2018-09-03 00:02:06,108.900944,34.209252,108.902024,34.209905
8630348128,2018-09-02 23:59:10,2018-09-03 00:11:46,108.906598,34.202164,108.916792,34.206404
8630853596,2018-09-02 23:59:10,2018-09-03 00:02:16,108.905155,34.268296,108.90487,34.267065
8630533378,2018-09-02 23:59:10,2018-09-03 00:14:51,108.90657,34.261161,108.889602,34.270029
296562099,2018-09-02 23:59:10,2018-09-03 00:18:05,108.907474,34.260655,108.925808,34.254048
8630969089,2018-09-02 23:59:10,2018-09-03 00:05:03,108.897258,34.213179,108.897856,34.217106
8610035895,2018-09-02 23:59:10,2018-09-03 00:05:02,108.89627,34.220659000000005,108.892944,34.218924
8630971199,2018-09-02 23:59:12,2018-09-03 00:02:17,108.852049,34.206711,108.853065,34.206289
8631015579,2018-09-02 23:59:12,2018-09-03 00:08:12,108.848822,34.199849,108.84631,34.196213
8630968178,2018-09-02 23:59:12,2018-09-03 00:08:44,108.909263,34.209952,108.913834,34.206666
8630826685,2018-09-02 23:59:14,2018-09-03 00:08:51,108.915045,34.205825,108.912133,34.19953
8630975300,2018-09-02 23:59:15,2018-09-03 00:08:17,108.851414,34.163326,108.84825,34.158767
290007482,2018-09-02 23:59:15,2018-09-03 00:23:10,108.846792,34.152053,108.870139,34.160833000000004
8630855756,2018-09-02 23:59:15,2018-09-03 00:35:02,108.866863,34.159946000000005,108.861755,34.155819
8631010533,2018-09-02 23:59:15,2018-09-03 00:11:35,108.855509,34.162695,108.855411,34.176614
8630856400,2018-09-02 23:59:15,2018-09-03 00:23:24,108.91745,34.212744,108.899818,34.193812
8630668642,2018-09-02 23:59:15,2018-09-03 00:20:30,108.871956,34.160289,108.849696,34.157392
296506432,2018-09-02 23:59:15,2018-09-03 00:23:24,108.917064,34.212089,108.89991100000002,34.193754
8631019205,2018-09-02 23:59:15,2018-09-03 00:11:32,108.847984,34.157619,108.847112,34.151999
8630674487,2018-09-02 23:59:15,2018-09-03 00:23:23,108.874368,34.147678000000006,108.870033,34.142927
8630906422,2018-09-02 23:59:18,2018-09-03 00:11:47,108.917055,34.216481,108.917709,34.224836
